N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Año,Mes,Día,Hora
569702,2021-10-05 16:09:00,14396,United Kingdom,186,377.64,2021,10,5,16
580372,2021-12-02 17:04:00,16359,United Kingdom,91,110.73,2021,12,2,17
543121,2021-02-03 13:58:00,12662,Germany,184,336.7,2021,2,3,13
565240,2021-09-02 10:05:00,17949,United Kingdom,372,1047.12,2021,9,2,10
539338,2020-12-17 10:54:00,17404,Sweden,3714,2646.3,2020,12,17,10
571439,2021-10-17 13:25:00,17206,United Kingdom,76,204.24,2021,10,17,13
566667,2021-09-14 11:34:00,14660,United Kingdom,124,156.79,2021,9,14,11
538879,2020-12-14 15:50:00,15392,United Kingdom,402,338.98,2020,12,14,15
546520,2021-03-14 12:28:00,14911,Eire,498,706.6,2021,3,14,12
559981,2021-07-14 11:30:00,14562,United Kingdom,246,603.54,2021,7,14,11
565426,2021-09-04 12:41:00,12851,United Kingdom,109,135.18,2021,9,4,12
578999,2021-11-27 16:08:00,17595,United Kingdom,144,230.89,2021,11,27,16
577158,2021-11-18 09:58:00,16293,United Kingdom,135,342.83,2021,11,18,9
569249,2021-10-03 10:15:00,14092,United Kingdom,153,351.17,2021,10,3,10
536370,2020-12-01 08:45:00,12583,France,449,855.86,2020,12,1,8
564040,2021-08-22 12:45:00,14560,United Kingdom,16,57.2,2021,8,22,12
549983,2021-04-13 15:55:00,16348,United Kingdom,77,157.29,2021,4,13,15
567628,2021-09-21 13:01:00,14060,United Kingdom,646,738.58,2021,9,21,13
558389,2021-06-29 10:18:00,14383,United Kingdom,201,242.09,2021,6,29,10
567917,2021-09-22 17:19:00,14298,United Kingdom,2235,1364.61,2021,9,22,17
579121,2021-11-28 12:01:00,17299,United Kingdom,69,91.06,2021,11,28,12
565324,2021-09-02 13:18:00,13232,United Kingdom,105,169.85,2021,9,2,13
548148,2021-03-29 12:31:00,17931,United Kingdom,164,297.2,2021,3,29,12
580658,2021-12-05 13:44:00,17090,United Kingdom,122,224.04,2021,12,5,13
580308,2021-12-02 14:30:00,14250,United Kingdom,138,240.22,2021,12,2,14
563177,2021-08-12 14:03:00,17293,United Kingdom,1,65.0,2021,8,12,14
571622,2021-10-18 10:58:00,14798,United Kingdom,46,76.34,2021,10,18,10
578029,2021-11-22 13:33:00,16985,United Kingdom,285,860.7,2021,11,22,13
543907,2021-02-14 12:16:00,17346,United Kingdom,62,105.57,2021,2,14,12
553205,2021-05-16 08:13:00,15813,United Kingdom,234,533.26,2021,5,16,8
577393,2021-11-18 17:06:00,14031,United Kingdom,806,2068.09,2021,11,18,17
552972,2021-05-12 13:43:00,16043,United Kingdom,85,224.54,2021,5,12,13
554997,2021-05-29 15:35:00,16746,United Kingdom,226,321.96,2021,5,29,15
576326,2021-11-14 15:18:00,16504,United Kingdom,524,484.38,2021,11,14,15
568150,2021-09-25 11:39:00,16689,United Kingdom,64,128.44,2021,9,25,11
557670,2021-06-22 10:11:00,12798,Japan,2256,1607.04,2021,6,22,10
562460,2021-08-05 11:19:00,17841,United Kingdom,169,245.83,2021,8,5,11
576388,2021-11-15 10:00:00,17510,United Kingdom,214,308.48,2021,11,15,10
555836,2021-06-07 12:36:00,13098,United Kingdom,469,531.36,2021,6,7,12
543273,2021-02-06 11:29:00,16456,United Kingdom,247,449.28,2021,2,6,11
581399,2021-12-08 13:27:00,17528,United Kingdom,198,200.5,2021,12,8,13
544905,2021-02-24 13:54:00,17117,United Kingdom,68,116.2,2021,2,24,13
576650,2021-11-16 10:34:00,14286,United Kingdom,1505,1935.9,2021,11,16,10
549274,2021-04-07 13:07:00,12721,France,239,366.2,2021,4,7,13
575710,2021-11-10 17:29:00,17901,United Kingdom,24,110.38,2021,11,10,17
562788,2021-08-09 13:48:00,17669,United Kingdom,206,368.5,2021,8,9,13
555286,2021-06-02 09:40:00,14298,United Kingdom,36,51.0,2021,6,2,9
554667,2021-05-25 15:18:00,15727,United Kingdom,214,374.82,2021,5,25,15
548991,2021-04-05 13:48:00,16915,United Kingdom,29,112.49,2021,4,5,13
554709,2021-05-26 10:35:00,15769,United Kingdom,600,1086.0,2021,5,26,10
570333,2021-10-10 12:19:00,18126,United Kingdom,144,206.83,2021,10,10,12
556214,2021-06-09 14:14:00,14913,United Kingdom,455,301.32,2021,6,9,14
569850,2021-10-06 13:59:00,16432,United Kingdom,276,287.4,2021,10,6,13
557351,2021-06-20 10:42:00,16670,United Kingdom,4,13.0,2021,6,20,10
571692,2021-10-18 14:34:00,13860,United Kingdom,7,27.29,2021,10,18,14
563613,2021-08-18 08:49:00,12688,Israel,3028,4873.81,2021,8,18,8
564821,2021-08-30 12:16:00,14078,United Kingdom,73,221.46,2021,8,30,12
565123,2021-09-01 11:56:00,17949,United Kingdom,96,480.0,2021,9,1,11
574480,2021-11-04 12:42:00,15010,United Kingdom,184,308.94,2021,11,4,12
569684,2021-10-05 14:42:00,13947,United Kingdom,44,90.6,2021,10,5,14
561878,2021-07-31 12:34:00,17388,United Kingdom,59,189.83,2021,7,31,12
579000,2021-11-27 16:18:00,13991,United Kingdom,14,31.3,2021,11,27,16
573586,2021-10-31 14:48:00,14704,United Kingdom,1,15.0,2021,10,31,14
556271,2021-06-09 19:40:00,17483,United Kingdom,50,155.1,2021,6,9,19
556495,2021-06-12 15:14:00,18069,United Kingdom,179,304.31,2021,6,12,15
562042,2021-08-02 10:19:00,13075,United Kingdom,485,919.61,2021,8,2,10
543043,2021-02-02 17:15:00,17848,United Kingdom,13,44.35,2021,2,2,17
542535,2021-01-28 13:37:00,12735,France,105,459.8,2021,1,28,13
545327,2021-03-01 15:16:00,13166,United Kingdom,216,417.2,2021,3,1,15
541001,2021-01-13 10:28:00,16500,United Kingdom,1,165.0,2021,1,13,10
575203,2021-11-09 10:14:00,13018,United Kingdom,24,42.96,2021,11,9,10
547079,2021-03-20 15:02:00,15408,United Kingdom,106,267.18,2021,3,20,15
554557,2021-05-25 10:12:00,15804,United Kingdom,314,525.36,2021,5,25,10
543586,2021-02-10 11:16:00,15809,United Kingdom,112,198.8,2021,2,10,11
557846,2021-06-23 10:44:00,17365,United Kingdom,554,473.82,2021,6,23,10
541511,2021-01-18 16:45:00,17576,United Kingdom,54,128.82,2021,1,18,16
575483,2021-11-09 16:43:00,16996,United Kingdom,154,415.18,2021,11,9,16
558113,2021-06-27 08:48:00,14911,Eire,314,616.17,2021,6,27,8
537030,2020-12-03 16:44:00,16455,United Kingdom,142,246.3,2020,12,3,16
562158,2021-08-03 11:45:00,15039,United Kingdom,219,536.58,2021,8,3,11
578281,2021-11-23 13:53:00,14099,United Kingdom,74,213.8,2021,11,23,13
571566,2021-10-18 10:19:00,13594,United Kingdom,359,396.97,2021,10,18,10
572833,2021-10-26 11:41:00,12748,United Kingdom,15,30.82,2021,10,26,11
580490,2021-12-04 12:48:00,15773,United Kingdom,311,635.68,2021,12,4,12
573917,2021-11-01 17:08:00,18135,United Kingdom,48,147.0,2021,11,1,17
561655,2021-07-28 16:00:00,18102,United Kingdom,1828,6591.6,2021,7,28,16
547511,2021-03-23 13:44:00,17411,United Kingdom,126,285.58,2021,3,23,13
540844,2021-01-11 16:24:00,12971,United Kingdom,38,71.5,2021,1,11,16
546544,2021-03-14 15:41:00,16570,United Kingdom,232,454.08,2021,3,14,15
540647,2021-01-10 14:57:00,17406,United Kingdom,515,1248.32,2021,1,10,14
563955,2021-08-22 11:00:00,16652,United Kingdom,30,82.98,2021,8,22,11
577748,2021-11-21 14:24:00,15159,United Kingdom,828,1437.5,2021,11,21,14
569480,2021-10-04 12:42:00,13408,United Kingdom,4,23.8,2021,10,4,12
555472,2021-06-03 11:46:00,16701,United Kingdom,381,303.12,2021,6,3,11
538661,2020-12-13 15:42:00,15194,United Kingdom,119,309.05,2020,12,13,15
577747,2021-11-21 14:21:00,17450,United Kingdom,1182,5490.24,2021,11,21,14
575391,2021-11-09 15:36:00,14354,United Kingdom,90,87.78,2021,11,9,15
536808,2020-12-02 16:46:00,17659,United Kingdom,64,247.8,2020,12,2,16
575493,2021-11-10 08:39:00,18210,United Kingdom,271,321.37,2021,11,10,8
556264,2021-06-09 18:42:00,16107,United Kingdom,94,532.9,2021,6,9,18
559401,2021-07-08 10:49:00,15039,United Kingdom,95,185.81,2021,7,8,10
574035,2021-11-02 12:45:00,14606,United Kingdom,60,113.01,2021,11,2,12
573407,2021-10-30 15:58:00,18067,United Kingdom,189,396.33,2021,10,30,15
542353,2021-01-27 12:19:00,16700,United Kingdom,463,508.36,2021,1,27,12
547196,2021-03-21 12:44:00,12637,France,5,4.63,2021,3,21,12
545300,2021-03-01 12:24:00,15092,United Kingdom,116,323.16,2021,3,1,12
545896,2021-03-07 17:19:00,15869,United Kingdom,118,61.59,2021,3,7,17
557315,2021-06-19 16:02:00,15535,United Kingdom,38,125.01,2021,6,19,16
569319,2021-10-03 12:17:00,14290,United Kingdom,448,728.5,2021,10,3,12
552491,2021-05-09 16:01:00,17033,United Kingdom,66,300.3,2021,5,9,16
566395,2021-09-12 12:48:00,14952,United Kingdom,164,683.8,2021,9,12,12
556915,2021-06-15 13:35:00,15036,United Kingdom,86,192.54,2021,6,15,13
565870,2021-09-07 15:10:00,16828,United Kingdom,1,15.0,2021,9,7,15
551860,2021-05-04 15:41:00,15508,United Kingdom,32,110.64,2021,5,4,15
569263,2021-10-03 11:37:00,18102,United Kingdom,1702,4849.1,2021,10,3,11
547872,2021-03-27 14:34:00,16777,United Kingdom,50,177.25,2021,3,27,14
577060,2021-11-17 14:36:00,14397,United Kingdom,92,131.8,2021,11,17,14
542277,2021-01-27 10:30:00,14440,United Kingdom,191,529.01,2021,1,27,10
543117,2021-02-03 13:30:00,12464,Belgium,21,213.9,2021,2,3,13
537246,2020-12-06 10:27:00,12808,Portugal,53,129.4,2020,12,6,10
579442,2021-11-29 13:37:00,15152,United Kingdom,88,262.8,2021,11,29,13
548728,2021-04-04 09:55:00,13198,United Kingdom,835,903.01,2021,4,4,9
565202,2021-09-01 16:44:00,14482,United Kingdom,123,227.85,2021,9,1,16
562015,2021-08-01 14:06:00,17615,United Kingdom,30,57.3,2021,8,1,14
552867,2021-05-12 08:36:00,15513,United Kingdom,292,1105.0,2021,5,12,8
564480,2021-08-25 13:24:00,17656,United Kingdom,240,318.92,2021,8,25,13
540383,2021-01-06 17:47:00,16422,United Kingdom,203,406.77,2021,1,6,17
550052,2021-04-14 12:00:00,17068,United Kingdom,198,422.55,2021,4,14,12
536381,2020-12-01 09:41:00,15311,United Kingdom,198,449.98,2020,12,1,9
557964,2021-06-24 09:27:00,15498,United Kingdom,165,272.26,2021,6,24,9
570482,2021-10-10 17:00:00,17459,United Kingdom,227,300.39,2021,10,10,17
545463,2021-03-03 08:36:00,13784,United Kingdom,57,96.75,2021,3,3,8
569491,2021-10-04 13:25:00,14056,United Kingdom,240,528.68,2021,10,4,13
567381,2021-09-20 10:12:00,17450,United Kingdom,6760,22104.8,2021,9,20,10
569212,2021-10-02 12:05:00,15164,United Kingdom,217,474.87,2021,10,2,12
549906,2021-04-12 16:28:00,14998,United Kingdom,105,183.64,2021,4,12,16
569897,2021-10-06 16:01:00,17813,United Kingdom,595,1044.09,2021,10,6,16
542694,2021-01-31 12:37:00,12908,United Kingdom,600,318.0,2021,1,31,12
551817,2021-05-04 11:50:00,17974,United Kingdom,87,172.77,2021,5,4,11
569241,2021-10-03 09:30:00,14488,United Kingdom,799,1064.28,2021,10,3,9
545414,2021-03-02 12:43:00,12980,United Kingdom,24,838.8,2021,3,2,12
553039,2021-05-13 08:21:00,16422,United Kingdom,409,600.63,2021,5,13,8
572229,2021-10-21 14:23:00,14329,United Kingdom,574,1161.36,2021,10,21,14
536500,2020-12-01 12:35:00,17377,United Kingdom,102,223.9,2020,12,1,12
568551,2021-09-27 14:58:00,14883,United Kingdom,250,184.21,2021,9,27,14
553151,2021-05-13 14:53:00,13089,United Kingdom,416,692.96,2021,5,13,14
578155,2021-11-23 11:32:00,12748,United Kingdom,73,176.94,2021,11,23,11
541008,2021-01-13 10:48:00,17848,United Kingdom,68,72.26,2021,1,13,10
574951,2021-11-08 09:44:00,15763,United Kingdom,84,564.43,2021,11,8,9
563707,2021-08-18 14:53:00,16626,United Kingdom,50,137.3,2021,8,18,14
541678,2021-01-20 14:13:00,17771,United Kingdom,110,115.8,2021,1,20,14
542881,2021-02-01 12:54:00,14587,United Kingdom,58,150.2,2021,2,1,12
580879,2021-12-06 12:18:00,17346,United Kingdom,66,137.09,2021,12,6,12
579962,2021-12-01 11:12:00,14243,United Kingdom,66,107.42,2021,12,1,11
561037,2021-07-24 11:55:00,12472,Germany,472,612.1,2021,7,24,11
547664,2021-03-24 13:16:00,13069,United Kingdom,398,273.98,2021,3,24,13
544922,2021-02-24 16:46:00,15847,United Kingdom,348,180.68,2021,2,24,16
541756,2021-01-21 11:42:00,12664,Finland,164,661.58,2021,1,21,11
578531,2021-11-24 14:40:00,17364,United Kingdom,205,250.26,2021,11,24,14
537896,2020-12-09 10:33:00,18071,United Kingdom,157,258.95,2020,12,9,10
549949,2021-04-13 12:57:00,13208,United Kingdom,148,205.28,2021,4,13,12
577812,2021-11-22 08:56:00,16956,United Kingdom,114,308.74,2021,11,22,8
538106,2020-12-09 15:20:00,17950,United Kingdom,57,72.82,2020,12,9,15
557297,2021-06-19 13:54:00,12421,Spain,145,239.35,2021,6,19,13
550360,2021-04-18 10:55:00,14978,United Kingdom,84,394.83,2021,4,18,10
547843,2021-03-27 11:22:00,18273,United Kingdom,20,51.0,2021,3,27,11
551660,2021-05-03 12:16:00,15271,United Kingdom,54,106.66,2021,5,3,12
562418,2021-08-04 16:34:00,16572,United Kingdom,176,367.32,2021,8,4,16
580820,2021-12-06 11:32:00,13685,United Kingdom,2,3.2,2021,12,6,11
568990,2021-09-29 16:42:00,15933,United Kingdom,271,316.46,2021,9,29,16
577024,2021-11-17 12:47:00,14704,United Kingdom,107,159.65,2021,11,17,12
564739,2021-08-28 14:28:00,16931,United Kingdom,81,174.83,2021,8,28,14
551057,2021-04-26 11:59:00,16942,United Kingdom,138,285.04,2021,4,26,11
571032,2021-10-13 12:38:00,13827,United Kingdom,46,111.29,2021,10,13,12
543919,2021-02-14 14:03:00,13157,United Kingdom,190,197.82,2021,2,14,14
571506,2021-10-17 15:22:00,15355,United Kingdom,21,126.25,2021,10,17,15
570679,2021-10-11 15:26:00,17769,United Kingdom,132,376.9,2021,10,11,15
578211,2021-11-23 11:47:00,12748,United Kingdom,343,319.71,2021,11,23,11
558875,2021-07-04 13:35:00,13301,United Kingdom,81,153.13,2021,7,4,13
548796,2021-04-04 12:42:00,15752,United Kingdom,340,403.78,2021,4,4,12
572756,2021-10-25 17:32:00,15482,United Kingdom,384,360.0,2021,10,25,17
561109,2021-07-25 11:43:00,15218,United Kingdom,212,298.2,2021,7,25,11
546365,2021-03-11 11:35:00,12520,Germany,618,987.42,2021,3,11,11
551292,2021-04-27 14:27:00,14298,United Kingdom,362,431.74,2021,4,27,14
580173,2021-12-02 11:43:00,18282,United Kingdom,28,77.84,2021,12,2,11
554035,2021-05-20 14:07:00,16187,United Kingdom,26,63.9,2021,5,20,14
559360,2021-07-07 19:54:00,14657,United Kingdom,68,114.54,2021,7,7,19
577361,2021-11-18 16:13:00,13012,United Kingdom,4,15.0,2021,11,18,16
543382,2021-02-07 16:21:00,14030,United Kingdom,225,307.23,2021,2,7,16
553935,2021-05-20 10:32:00,15856,United Kingdom,615,772.57,2021,5,20,10
556579,2021-06-13 14:16:00,15069,United Kingdom,520,1109.53,2021,6,13,14
552549,2021-05-10 10:39:00,15674,United Kingdom,1,334.71,2021,5,10,10
563468,2021-08-16 14:55:00,16168,United Kingdom,16,65.2,2021,8,16,14
565218,2021-09-01 17:45:00,12739,United Arab Emirates,485,975.54,2021,9,1,17
565289,2021-09-02 11:43:00,14911,Eire,163,749.13,2021,9,2,11
554371,2021-05-24 10:42:00,17659,United Kingdom,451,595.29,2021,5,24,10
548326,2021-03-30 13:02:00,15424,United Kingdom,168,189.84,2021,3,30,13
543800,2021-02-13 11:36:00,17282,United Kingdom,617,741.85,2021,2,13,11
576539,2021-11-15 12:43:00,13058,United Kingdom,26,133.7,2021,11,15,12
560732,2021-07-20 14:55:00,14056,United Kingdom,196,341.03,2021,7,20,14
569641,2021-10-05 12:27:00,12841,United Kingdom,119,196.65,2021,10,5,12
547931,2021-03-28 14:01:00,12594,Italy,1,28.0,2021,3,28,14
548359,2021-03-30 15:31:00,14828,United Kingdom,696,493.92,2021,3,30,15
547062,2021-03-20 13:28:00,16728,United Kingdom,160,224.49,2021,3,20,13
552233,2021-05-06 15:54:00,17068,United Kingdom,25,112.05,2021,5,6,15
541615,2021-01-20 10:43:00,16395,United Kingdom,132,149.42,2021,1,20,10
558620,2021-06-30 16:39:00,15584,United Kingdom,49,154.65,2021,6,30,16
580975,2021-12-06 15:28:00,12989,United Kingdom,24,61.2,2021,12,6,15
551470,2021-04-28 16:39:00,16782,United Kingdom,44,112.96,2021,4,28,16
561396,2021-07-27 10:40:00,13458,United Kingdom,512,794.58,2021,7,27,10
537955,2020-12-09 11:28:00,16782,United Kingdom,89,371.7,2020,12,9,11
580356,2021-12-02 16:06:00,18109,United Kingdom,2,15.0,2021,12,2,16
563011,2021-08-11 12:00:00,16283,United Kingdom,46,109.98,2021,8,11,12
554816,2021-05-26 14:01:00,17550,United Kingdom,22,100.44,2021,5,26,14
575188,2021-11-09 09:07:00,16759,United Kingdom,120,310.9,2021,11,9,9
574685,2021-11-06 12:59:00,17581,United Kingdom,86,174.9,2021,11,6,12
554524,2021-05-24 17:18:00,14738,United Kingdom,12,17.4,2021,5,24,17
547358,2021-03-22 12:25:00,15998,United Kingdom,643,918.83,2021,3,22,12
540181,2021-01-05 13:09:00,13199,United Kingdom,216,199.44,2021,1,5,13
568954,2021-09-29 15:32:00,13576,United Kingdom,176,502.44,2021,9,29,15
580294,2021-12-02 13:46:00,17364,United Kingdom,137,271.99,2021,12,2,13
578296,2021-11-23 14:51:00,16653,United Kingdom,24,94.8,2021,11,23,14
563425,2021-08-16 11:37:00,15140,United Kingdom,343,566.76,2021,8,16,11
568685,2021-09-28 14:21:00,16394,United Kingdom,612,308.76,2021,9,28,14
565437,2021-09-04 13:48:00,17050,United Kingdom,261,568.25,2021,9,4,13
579534,2021-11-30 09:33:00,13784,United Kingdom,36,38.16,2021,11,30,9
549979,2021-04-13 15:06:00,17511,United Kingdom,20,31.0,2021,4,13,15
562039,2021-08-02 09:55:00,12593,France,52,85.8,2021,8,2,9
575889,2021-11-11 14:09:00,16433,United Kingdom,106,184.26,2021,11,11,14
556253,2021-06-09 16:55:00,17652,United Kingdom,30,185.8,2021,6,9,16
563201,2021-08-14 10:52:00,13838,United Kingdom,33,93.16,2021,8,14,10
569910,2021-10-06 16:47:00,17139,United Kingdom,570,1077.75,2021,10,6,16
544911,2021-02-24 15:01:00,16838,United Kingdom,93,392.12,2021,2,24,15
561857,2021-07-29 16:24:00,13004,United Kingdom,246,308.44,2021,7,29,16
563840,2021-08-19 13:33:00,14712,United Kingdom,102,115.72,2021,8,19,13
570488,2021-10-10 17:12:00,14096,United Kingdom,779,3380.86,2021,10,10,17
556780,2021-06-14 12:46:00,14524,United Kingdom,107,275.14,2021,6,14,12
574838,2021-11-07 11:37:00,12484,Spain,5,140.0,2021,11,7,11
536861,2020-12-03 10:44:00,12427,Germany,79,303.5,2020,12,3,10
581467,2021-12-08 19:24:00,13077,United Kingdom,256,151.83,2021,12,8,19
559883,2021-07-13 11:34:00,14397,United Kingdom,82,56.18,2021,7,13,11
570875,2021-10-12 17:00:00,12667,Finland,395,620.13,2021,10,12,17
540859,2021-01-12 10:58:00,17965,United Kingdom,181,438.67,2021,1,12,10
562210,2021-08-03 13:10:00,13486,United Kingdom,389,617.45,2021,8,3,13
563836,2021-08-19 12:56:00,15938,United Kingdom,48,69.28,2021,8,19,12
538533,2020-12-13 10:31:00,14796,United Kingdom,238,357.61,2020,12,13,10
556266,2021-06-09 19:26:00,13900,United Kingdom,1,8.5,2021,6,9,19
560282,2021-07-18 08:21:00,14758,United Kingdom,100,277.12,2021,7,18,8
536609,2020-12-02 09:41:00,17850,United Kingdom,88,244.46,2020,12,2,9
572277,2021-10-23 10:38:00,16768,United Kingdom,108,191.6,2021,10,23,10
578306,2021-11-23 15:46:00,17410,United Kingdom,150,236.34,2021,11,23,15
571044,2021-10-13 13:24:00,14421,United Kingdom,171,357.93,2021,10,13,13
561664,2021-07-28 16:53:00,15189,United Kingdom,264,569.04,2021,7,28,16
545466,2021-03-03 09:26:00,18102,United Kingdom,200,1396.0,2021,3,3,9
577491,2021-11-20 12:12:00,14595,United Kingdom,49,125.99,2021,11,20,12
578140,2021-11-23 10:58:00,14646,Netherlands,5760,7952.68,2021,11,23,10
570638,2021-10-11 12:36:00,17888,United Kingdom,185,250.9,2021,10,11,12
549847,2021-04-12 14:43:00,15358,United Kingdom,505,362.26,2021,4,12,14
570503,2021-10-11 09:26:00,17965,United Kingdom,65,48.46,2021,10,11,9
578809,2021-11-25 13:23:00,13048,United Kingdom,281,460.86,2021,11,25,13
553735,2021-05-19 08:32:00,14735,United Kingdom,20,36.0,2021,5,19,8
567854,2021-09-22 13:37:00,14038,United Kingdom,264,473.96,2021,9,22,13
568301,2021-09-26 12:45:00,16383,United Kingdom,177,358.9,2021,9,26,12
543199,2021-02-04 12:40:00,13102,United Kingdom,118,195.06,2021,2,4,12
568706,2021-09-28 15:32:00,14911,Eire,59,329.75,2021,9,28,15
559708,2021-07-12 10:05:00,13549,United Kingdom,57,116.55,2021,7,12,10
566926,2021-09-15 15:20:00,17402,United Kingdom,48,115.2,2021,9,15,15
578010,2021-11-22 12:50:00,15971,United Kingdom,100,204.0,2021,11,22,12
537301,2020-12-06 11:38:00,15860,United Kingdom,72,102.66,2020,12,6,11
578817,2021-11-25 13:45:00,16764,United Kingdom,128,275.62,2021,11,25,13
541851,2021-01-23 14:20:00,17841,United Kingdom,52,105.34,2021,1,23,14
559152,2021-07-06 15:02:00,14214,United Kingdom,53,76.95,2021,7,6,15
556885,2021-06-15 12:32:00,18073,United Kingdom,6,17.7,2021,6,15,12
563853,2021-08-19 15:22:00,12560,Germany,8,144.0,2021,8,19,15
567168,2021-09-18 12:24:00,14878,United Kingdom,67,110.69,2021,9,18,12
545011,2021-02-25 13:05:00,13666,United Kingdom,13,43.65,2021,2,25,13
540701,2021-01-11 09:48:00,15640,United Kingdom,348,602.44,2021,1,11,9
575332,2021-11-09 13:53:00,13209,United Kingdom,48,85.92,2021,11,9,13
573325,2021-10-30 10:58:00,15370,United Kingdom,28,313.8,2021,10,30,10
537618,2020-12-07 13:50:00,15061,United Kingdom,956,2022.16,2020,12,7,13
556684,2021-06-14 09:57:00,12901,United Kingdom,12,83.4,2021,6,14,9
557676,2021-06-22 10:28:00,15804,United Kingdom,314,600.03,2021,6,22,10
549910,2021-04-12 17:12:00,16697,United Kingdom,27,112.75,2021,4,12,17
567897,2021-09-22 16:07:00,12364,Belgium,181,79.8,2021,9,22,16
537780,2020-12-08 12:45:00,17324,United Kingdom,51,127.05,2020,12,8,12
555093,2021-05-31 13:15:00,12720,Germany,32,74.96,2021,5,31,13
547923,2021-03-28 13:35:00,14344,United Kingdom,23,82.55,2021,3,28,13
542549,2021-01-28 14:45:00,15696,United Kingdom,4,19.8,2021,1,28,14
573928,2021-11-02 10:07:00,16839,United Kingdom,365,599.25,2021,11,2,10
556910,2021-06-15 13:25:00,12748,United Kingdom,859,873.87,2021,6,15,13
580026,2021-12-01 11:59:00,17381,United Kingdom,360,308.16,2021,12,1,11
558447,2021-06-29 13:40:00,15311,United Kingdom,480,856.32,2021,6,29,13
549428,2021-04-08 12:01:00,15815,United Kingdom,192,453.0,2021,4,8,12
536639,2020-12-02 11:45:00,15111,United Kingdom,106,288.5,2020,12,2,11
544423,2021-02-18 15:23:00,12553,France,15,6.3,2021,2,18,15
536977,2020-12-03 14:18:00,17954,United Kingdom,60,108.78,2020,12,3,14
572121,2021-10-20 19:51:00,17092,United Kingdom,524,788.11,2021,10,20,19
570245,2021-10-09 16:11:00,14415,United Kingdom,141,281.11,2021,10,9,16
544673,2021-02-22 15:46:00,13421,United Kingdom,495,825.04,2021,2,22,15
